Epoch: 0, time: 0.454, Train Loss: 9.146e+00,Vali Loss: 9.125e-01, Train l2: 1.1313, Vali l2: 1.0199
Epoch: 414, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 8.466e-01, Train l2: 0.0969, Vali l2: 0.6057
Epoch: 415, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 9.231e-01, Train l2: 0.0967, Vali l2: 0.6345
Epoch: 416, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 1.016e+00, Train l2: 0.0967, Vali l2: 0.6598
Epoch: 417, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 1.173e+00, Train l2: 0.0962, Vali l2: 0.6980
Epoch: 418, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 1.199e+00, Train l2: 0.0965, Vali l2: 0.7005
Epoch: 419, time: 0.063, Train Loss: 8.225e+00,Vali Loss: 1.014e+00, Train l2: 0.0962, Vali l2: 0.6530
Epoch: 420, time: 0.063, Train Loss: 8.224e+00,Vali Loss: 9.927e-01, Train l2: 0.0962, Vali l2: 0.6428
Epoch: 421, time: 0.063, Train Loss: 8.224e+00,Vali Loss: 1.001e+00, Train l2: 0.0960, Vali l2: 0.6748
Epoch: 422, time: 0.063, Train Loss: 8.223e+00,Vali Loss: 1.072e+00, Train l2: 0.0964, Vali l2: 0.6652
Epoch: 423, time: 0.063, Train Loss: 8.223e+00,Vali Loss: 9.902e-01, Train l2: 0.0970, Vali l2: 0.6409
Epoch: 424, time: 0.063, Train Loss: 8.223e+00,Vali Loss: 9.328e-01, Train l2: 0.0968, Vali l2: 0.6235
Epoch: 425, time: 0.063, Train Loss: 8.222e+00,Vali Loss: 8.994e-01, Train l2: 0.0968, Vali l2: 0.6273
Epoch: 426, time: 0.063, Train Loss: 8.222e+00,Vali Loss: 9.389e-01, Train l2: 0.0975, Vali l2: 0.6381
Epoch: 427, time: 0.063, Train Loss: 8.221e+00,Vali Loss: 1.052e+00, Train l2: 0.0974, Vali l2: 0.6538
Epoch: 428, time: 0.063, Train Loss: 8.221e+00,Vali Loss: 9.274e-01, Train l2: 0.0979, Vali l2: 0.6660
Epoch: 429, time: 0.063, Train Loss: 8.220e+00,Vali Loss: 1.027e+00, Train l2: 0.0963, Vali l2: 0.6241
Epoch: 430, time: 0.063, Train Loss: 8.221e+00,Vali Loss: 9.999e-01, Train l2: 0.0963, Vali l2: 0.6488
Epoch: 431, time: 0.063, Train Loss: 8.220e+00,Vali Loss: 1.039e+00, Train l2: 0.0966, Vali l2: 0.6489
Epoch: 432, time: 0.064, Train Loss: 8.219e+00,Vali Loss: 9.002e-01, Train l2: 0.0971, Vali l2: 0.6270
Epoch: 433, time: 0.063, Train Loss: 8.220e+00,Vali Loss: 9.591e-01, Train l2: 0.0967, Vali l2: 0.6396
Epoch: 434, time: 0.063, Train Loss: 8.218e+00,Vali Loss: 9.370e-01, Train l2: 0.0970, Vali l2: 0.6419
Epoch: 435, time: 0.063, Train Loss: 8.221e+00,Vali Loss: 7.456e-01, Train l2: 0.0994, Vali l2: 0.6041
Epoch: 436, time: 0.063, Train Loss: 8.217e+00,Vali Loss: 1.383e+00, Train l2: 0.0981, Vali l2: 0.7226
Epoch: 437, time: 0.063, Train Loss: 8.217e+00,Vali Loss: 8.859e-01, Train l2: 0.0986, Vali l2: 0.6395
Epoch: 438, time: 0.063, Train Loss: 8.219e+00,Vali Loss: 9.221e-01, Train l2: 0.0975, Vali l2: 0.6365
Epoch: 439, time: 0.063, Train Loss: 8.218e+00,Vali Loss: 1.010e+00, Train l2: 0.0970, Vali l2: 0.6561
Epoch: 440, time: 0.064, Train Loss: 8.218e+00,Vali Loss: 1.034e+00, Train l2: 0.0959, Vali l2: 0.6578
Epoch: 441, time: 0.063, Train Loss: 8.217e+00,Vali Loss: 1.053e+00, Train l2: 0.0967, Vali l2: 0.6682
Epoch: 442, time: 0.063, Train Loss: 8.215e+00,Vali Loss: 7.754e-01, Train l2: 0.0966, Vali l2: 0.5995
Epoch: 443, time: 0.063, Train Loss: 8.217e+00,Vali Loss: 1.168e+00, Train l2: 0.0979, Vali l2: 0.6677
Epoch: 444, time: 0.063, Train Loss: 8.215e+00,Vali Loss: 1.038e+00, Train l2: 0.0980, Vali l2: 0.6208
Epoch: 445, time: 0.063, Train Loss: 8.214e+00,Vali Loss: 1.033e+00, Train l2: 0.0981, Vali l2: 0.6632
Epoch: 446, time: 0.063, Train Loss: 8.216e+00,Vali Loss: 8.827e-01, Train l2: 0.0986, Vali l2: 0.6122
Epoch: 447, time: 0.063, Train Loss: 8.215e+00,Vali Loss: 8.526e-01, Train l2: 0.0984, Vali l2: 0.6417
Epoch: 448, time: 0.063, Train Loss: 8.215e+00,Vali Loss: 8.075e-01, Train l2: 0.0966, Vali l2: 0.6120
Epoch: 449, time: 0.063, Train Loss: 8.215e+00,Vali Loss: 9.851e-01, Train l2: 0.0964, Vali l2: 0.6554
Epoch: 450, time: 0.063, Train Loss: 8.217e+00,Vali Loss: 1.024e+00, Train l2: 0.0969, Vali l2: 0.6696
Epoch: 451, time: 0.063, Train Loss: 8.212e+00,Vali Loss: 6.755e-01, Train l2: 0.0968, Vali l2: 0.5618
Epoch: 452, time: 0.063, Train Loss: 8.214e+00,Vali Loss: 1.041e+00, Train l2: 0.0969, Vali l2: 0.6451
Epoch: 453, time: 0.063, Train Loss: 8.211e+00,Vali Loss: 1.140e+00, Train l2: 0.0973, Vali l2: 0.6768
Epoch: 454, time: 0.063, Train Loss: 8.213e+00,Vali Loss: 1.048e+00, Train l2: 0.0977, Vali l2: 0.6759
Epoch: 455, time: 0.063, Train Loss: 8.212e+00,Vali Loss: 1.412e+00, Train l2: 0.0980, Vali l2: 0.7293
Epoch: 456, time: 0.063, Train Loss: 8.212e+00,Vali Loss: 1.103e+00, Train l2: 0.0972, Vali l2: 0.6689
Epoch: 457, time: 0.063, Train Loss: 8.210e+00,Vali Loss: 1.124e+00, Train l2: 0.0989, Vali l2: 0.7052
Epoch: 458, time: 0.063, Train Loss: 8.213e+00,Vali Loss: 1.086e+00, Train l2: 0.0979, Vali l2: 0.6609
Epoch: 459, time: 0.063, Train Loss: 8.211e+00,Vali Loss: 1.042e+00, Train l2: 0.0976, Vali l2: 0.6469
Epoch: 460, time: 0.063, Train Loss: 8.210e+00,Vali Loss: 8.203e-01, Train l2: 0.0969, Vali l2: 0.6061
Epoch: 461, time: 0.063, Train Loss: 8.210e+00,Vali Loss: 1.026e+00, Train l2: 0.0967, Vali l2: 0.6587
Epoch: 462, time: 0.063, Train Loss: 8.209e+00,Vali Loss: 1.003e+00, Train l2: 0.0962, Vali l2: 0.6515
Epoch: 463, time: 0.063, Train Loss: 8.210e+00,Vali Loss: 9.288e-01, Train l2: 0.0961, Vali l2: 0.6113
Epoch: 464, time: 0.063, Train Loss: 8.210e+00,Vali Loss: 9.032e-01, Train l2: 0.0959, Vali l2: 0.6187
Epoch: 465, time: 0.063, Train Loss: 8.208e+00,Vali Loss: 9.625e-01, Train l2: 0.0959, Vali l2: 0.6413
Epoch: 466, time: 0.063, Train Loss: 8.209e+00,Vali Loss: 1.132e+00, Train l2: 0.0963, Vali l2: 0.7019
Epoch: 467, time: 0.063, Train Loss: 8.209e+00,Vali Loss: 1.315e+00, Train l2: 0.0968, Vali l2: 0.7176
Epoch: 468, time: 0.063, Train Loss: 8.208e+00,Vali Loss: 1.053e+00, Train l2: 0.0962, Vali l2: 0.6575
Epoch: 469, time: 0.063, Train Loss: 8.208e+00,Vali Loss: 9.726e-01, Train l2: 0.0963, Vali l2: 0.6642
Epoch: 470, time: 0.063, Train Loss: 8.209e+00,Vali Loss: 9.718e-01, Train l2: 0.0955, Vali l2: 0.6619
Epoch: 471, time: 0.063, Train Loss: 8.207e+00,Vali Loss: 9.759e-01, Train l2: 0.0955, Vali l2: 0.6372
Epoch: 472, time: 0.063, Train Loss: 8.206e+00,Vali Loss: 8.684e-01, Train l2: 0.0958, Vali l2: 0.5994
Epoch: 473, time: 0.063, Train Loss: 8.205e+00,Vali Loss: 9.433e-01, Train l2: 0.0960, Vali l2: 0.6213
Epoch: 474, time: 0.063, Train Loss: 8.206e+00,Vali Loss: 1.137e+00, Train l2: 0.0965, Vali l2: 0.7038
Epoch: 475, time: 0.063, Train Loss: 8.204e+00,Vali Loss: 9.335e-01, Train l2: 0.0961, Vali l2: 0.6491
Epoch: 476, time: 0.063, Train Loss: 8.204e+00,Vali Loss: 1.084e+00, Train l2: 0.0965, Vali l2: 0.6593
Epoch: 477, time: 0.063, Train Loss: 8.206e+00,Vali Loss: 8.598e-01, Train l2: 0.0964, Vali l2: 0.6118
Epoch: 478, time: 0.063, Train Loss: 8.202e+00,Vali Loss: 8.802e-01, Train l2: 0.0971, Vali l2: 0.6181
Epoch: 479, time: 0.063, Train Loss: 8.205e+00,Vali Loss: 7.473e-01, Train l2: 0.0969, Vali l2: 0.5933
Epoch: 480, time: 0.063, Train Loss: 8.203e+00,Vali Loss: 9.455e-01, Train l2: 0.0967, Vali l2: 0.6391
Epoch: 481, time: 0.066, Train Loss: 8.204e+00,Vali Loss: 8.031e-01, Train l2: 0.0983, Vali l2: 0.5916
Epoch: 482, time: 0.063, Train Loss: 8.202e+00,Vali Loss: 1.079e+00, Train l2: 0.0964, Vali l2: 0.6428
Epoch: 483, time: 0.063, Train Loss: 8.203e+00,Vali Loss: 1.054e+00, Train l2: 0.0964, Vali l2: 0.6413
Epoch: 484, time: 0.063, Train Loss: 8.202e+00,Vali Loss: 8.534e-01, Train l2: 0.0969, Vali l2: 0.5960
Epoch: 485, time: 0.063, Train Loss: 8.204e+00,Vali Loss: 1.014e+00, Train l2: 0.0971, Vali l2: 0.6541
Epoch: 486, time: 0.063, Train Loss: 8.201e+00,Vali Loss: 1.083e+00, Train l2: 0.0977, Vali l2: 0.6550
Epoch: 487, time: 0.063, Train Loss: 8.200e+00,Vali Loss: 1.032e+00, Train l2: 0.0969, Vali l2: 0.6452
Epoch: 488, time: 0.063, Train Loss: 8.201e+00,Vali Loss: 7.353e-01, Train l2: 0.0972, Vali l2: 0.5929
Epoch: 489, time: 0.063, Train Loss: 8.200e+00,Vali Loss: 1.146e+00, Train l2: 0.0974, Vali l2: 0.6668
Epoch: 490, time: 0.063, Train Loss: 8.200e+00,Vali Loss: 9.407e-01, Train l2: 0.0971, Vali l2: 0.6349
Epoch: 491, time: 0.063, Train Loss: 8.199e+00,Vali Loss: 1.124e+00, Train l2: 0.0974, Vali l2: 0.6706
Epoch: 492, time: 0.063, Train Loss: 8.198e+00,Vali Loss: 1.001e+00, Train l2: 0.0962, Vali l2: 0.6530
Epoch: 493, time: 0.063, Train Loss: 8.198e+00,Vali Loss: 1.210e+00, Train l2: 0.0963, Vali l2: 0.7041
Epoch: 494, time: 0.063, Train Loss: 8.200e+00,Vali Loss: 9.651e-01, Train l2: 0.0962, Vali l2: 0.6300
Epoch: 495, time: 0.063, Train Loss: 8.197e+00,Vali Loss: 1.152e+00, Train l2: 0.0962, Vali l2: 0.7088
Epoch: 496, time: 0.063, Train Loss: 8.201e+00,Vali Loss: 9.852e-01, Train l2: 0.0974, Vali l2: 0.6522
Epoch: 497, time: 0.063, Train Loss: 8.199e+00,Vali Loss: 1.146e+00, Train l2: 0.0970, Vali l2: 0.6840
Epoch: 498, time: 0.063, Train Loss: 8.196e+00,Vali Loss: 8.861e-01, Train l2: 0.0977, Vali l2: 0.6170
Epoch: 499, time: 0.063, Train Loss: 8.197e+00,Vali Loss: 1.235e+00, Train l2: 0.0973, Vali l2: 0.6915
Epoch: 500, time: 0.063, Train Loss: 8.194e+00,Vali Loss: 1.025e+00, Train l2: 0.0963, Vali l2: 0.6699
Epoch: 501, time: 0.063, Train Loss: 8.197e+00,Vali Loss: 7.835e-01, Train l2: 0.0957, Vali l2: 0.5802
Epoch: 502, time: 0.063, Train Loss: 8.195e+00,Vali Loss: 8.679e-01, Train l2: 0.0953, Vali l2: 0.6249
Epoch: 503, time: 0.063, Train Loss: 8.196e+00,Vali Loss: 8.082e-01, Train l2: 0.0952, Vali l2: 0.6335
Epoch: 504, time: 0.063, Train Loss: 8.195e+00,Vali Loss: 1.077e+00, Train l2: 0.0953, Vali l2: 0.6604
Epoch: 505, time: 0.063, Train Loss: 8.195e+00,Vali Loss: 9.829e-01, Train l2: 0.0950, Vali l2: 0.6523
Epoch: 506, time: 0.063, Train Loss: 8.196e+00,Vali Loss: 8.924e-01, Train l2: 0.0952, Vali l2: 0.6305
Epoch: 507, time: 0.063, Train Loss: 8.195e+00,Vali Loss: 1.072e+00, Train l2: 0.0947, Vali l2: 0.6713
Epoch: 508, time: 0.063, Train Loss: 8.196e+00,Vali Loss: 9.924e-01, Train l2: 0.0949, Vali l2: 0.6301
Epoch: 509, time: 0.063, Train Loss: 8.194e+00,Vali Loss: 8.740e-01, Train l2: 0.0954, Vali l2: 0.6162
Epoch: 510, time: 0.063, Train Loss: 8.196e+00,Vali Loss: 1.086e+00, Train l2: 0.0950, Vali l2: 0.6654
Epoch: 511, time: 0.063, Train Loss: 8.192e+00,Vali Loss: 9.363e-01, Train l2: 0.0950, Vali l2: 0.6551
Epoch: 512, time: 0.063, Train Loss: 8.194e+00,Vali Loss: 9.624e-01, Train l2: 0.0953, Vali l2: 0.6335
Epoch: 513, time: 0.063, Train Loss: 8.193e+00,Vali Loss: 9.961e-01, Train l2: 0.0952, Vali l2: 0.6583
Epoch: 514, time: 0.063, Train Loss: 8.195e+00,Vali Loss: 1.040e+00, Train l2: 0.0951, Vali l2: 0.6560
Epoch: 515, time: 0.063, Train Loss: 8.193e+00,Vali Loss: 1.171e+00, Train l2: 0.0951, Vali l2: 0.6698
Epoch: 516, time: 0.063, Train Loss: 8.194e+00,Vali Loss: 1.036e+00, Train l2: 0.0949, Vali l2: 0.6698
Epoch: 517, time: 0.063, Train Loss: 8.192e+00,Vali Loss: 8.525e-01, Train l2: 0.0948, Vali l2: 0.6150
Epoch: 518, time: 0.063, Train Loss: 8.193e+00,Vali Loss: 1.057e+00, Train l2: 0.0950, Vali l2: 0.6610
Epoch: 519, time: 0.063, Train Loss: 8.193e+00,Vali Loss: 1.065e+00, Train l2: 0.0948, Vali l2: 0.6757
Epoch: 520, time: 0.063, Train Loss: 8.192e+00,Vali Loss: 7.143e-01, Train l2: 0.0949, Vali l2: 0.5838
Epoch: 521, time: 0.063, Train Loss: 8.193e+00,Vali Loss: 1.006e+00, Train l2: 0.0946, Vali l2: 0.6596
Epoch: 522, time: 0.064, Train Loss: 8.191e+00,Vali Loss: 1.134e+00, Train l2: 0.0947, Vali l2: 0.6767
Epoch: 523, time: 0.063, Train Loss: 8.192e+00,Vali Loss: 1.153e+00, Train l2: 0.0944, Vali l2: 0.6900
Epoch: 524, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 1.148e+00, Train l2: 0.0947, Vali l2: 0.6832
Epoch: 525, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 1.085e+00, Train l2: 0.0949, Vali l2: 0.6704
Epoch: 526, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 1.038e+00, Train l2: 0.0947, Vali l2: 0.6707
Epoch: 527, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 9.119e-01, Train l2: 0.0949, Vali l2: 0.6399
Epoch: 528, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 9.408e-01, Train l2: 0.0946, Vali l2: 0.6568
Epoch: 529, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 1.430e+00, Train l2: 0.0953, Vali l2: 0.7121
Epoch: 530, time: 0.063, Train Loss: 8.190e+00,Vali Loss: 1.040e+00, Train l2: 0.0955, Vali l2: 0.6520
Epoch: 531, time: 0.063, Train Loss: 8.192e+00,Vali Loss: 8.077e-01, Train l2: 0.0948, Vali l2: 0.6065
Epoch: 532, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 7.592e-01, Train l2: 0.0948, Vali l2: 0.6173
Epoch: 533, time: 0.063, Train Loss: 8.191e+00,Vali Loss: 8.089e-01, Train l2: 0.0948, Vali l2: 0.5776
Epoch: 534, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 8.962e-01, Train l2: 0.0949, Vali l2: 0.5898
Epoch: 535, time: 0.063, Train Loss: 8.190e+00,Vali Loss: 1.055e+00, Train l2: 0.0949, Vali l2: 0.6414
Epoch: 536, time: 0.063, Train Loss: 8.188e+00,Vali Loss: 1.392e+00, Train l2: 0.0949, Vali l2: 0.7167
Epoch: 537, time: 0.063, Train Loss: 8.190e+00,Vali Loss: 1.059e+00, Train l2: 0.0947, Vali l2: 0.6403
Epoch: 538, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 1.079e+00, Train l2: 0.0944, Vali l2: 0.6564
Epoch: 539, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 1.051e+00, Train l2: 0.0945, Vali l2: 0.6714
Epoch: 540, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 1.127e+00, Train l2: 0.0944, Vali l2: 0.6568
Epoch: 541, time: 0.063, Train Loss: 8.189e+00,Vali Loss: 8.945e-01, Train l2: 0.0950, Vali l2: 0.6292
Epoch: 542, time: 0.063, Train Loss: 8.188e+00,Vali Loss: 1.085e+00, Train l2: 0.0949, Vali l2: 0.6820
Epoch: 543, time: 0.063, Train Loss: 8.188e+00,Vali Loss: 1.035e+00, Train l2: 0.0952, Vali l2: 0.6423
Epoch: 544, time: 0.063, Train Loss: 8.187e+00,Vali Loss: 8.719e-01, Train l2: 0.0944, Vali l2: 0.6105
Epoch: 545, time: 0.063, Train Loss: 8.188e+00,Vali Loss: 9.502e-01, Train l2: 0.0948, Vali l2: 0.6522
Epoch: 546, time: 0.063, Train Loss: 8.187e+00,Vali Loss: 1.064e+00, Train l2: 0.0944, Vali l2: 0.6659
Epoch: 547, time: 0.063, Train Loss: 8.188e+00,Vali Loss: 8.265e-01, Train l2: 0.0951, Vali l2: 0.6374
Epoch: 548, time: 0.063, Train Loss: 8.186e+00,Vali Loss: 7.817e-01, Train l2: 0.0950, Vali l2: 0.5806
Epoch: 549, time: 0.063, Train Loss: 8.186e+00,Vali Loss: 7.479e-01, Train l2: 0.0945, Vali l2: 0.5914
Epoch: 550, time: 0.063, Train Loss: 8.187e+00,Vali Loss: 9.130e-01, Train l2: 0.0944, Vali l2: 0.6431
Epoch: 551, time: 0.063, Train Loss: 8.186e+00,Vali Loss: 1.064e+00, Train l2: 0.0943, Vali l2: 0.6882
Epoch: 552, time: 0.063, Train Loss: 8.186e+00,Vali Loss: 8.546e-01, Train l2: 0.0945, Vali l2: 0.6210
Epoch: 553, time: 0.063, Train Loss: 8.187e+00,Vali Loss: 8.819e-01, Train l2: 0.0948, Vali l2: 0.6380
Epoch: 554, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 8.007e-01, Train l2: 0.0951, Vali l2: 0.5927
Epoch: 555, time: 0.063, Train Loss: 8.186e+00,Vali Loss: 9.493e-01, Train l2: 0.0946, Vali l2: 0.6487
Epoch: 556, time: 0.063, Train Loss: 8.185e+00,Vali Loss: 9.372e-01, Train l2: 0.0945, Vali l2: 0.6132
Epoch: 557, time: 0.063, Train Loss: 8.185e+00,Vali Loss: 8.019e-01, Train l2: 0.0947, Vali l2: 0.6115
Epoch: 558, time: 0.063, Train Loss: 8.185e+00,Vali Loss: 9.742e-01, Train l2: 0.0947, Vali l2: 0.6339
Epoch: 559, time: 0.063, Train Loss: 8.185e+00,Vali Loss: 1.188e+00, Train l2: 0.0945, Vali l2: 0.6690
Epoch: 560, time: 0.063, Train Loss: 8.185e+00,Vali Loss: 1.136e+00, Train l2: 0.0944, Vali l2: 0.6690
Epoch: 561, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 1.030e+00, Train l2: 0.0947, Vali l2: 0.6614
Epoch: 562, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 9.450e-01, Train l2: 0.0951, Vali l2: 0.6265
Epoch: 563, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 1.247e+00, Train l2: 0.0947, Vali l2: 0.6963
Epoch: 564, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 1.037e+00, Train l2: 0.0947, Vali l2: 0.6617
Epoch: 565, time: 0.063, Train Loss: 8.184e+00,Vali Loss: 9.269e-01, Train l2: 0.0946, Vali l2: 0.6114
Epoch: 566, time: 0.063, Train Loss: 8.183e+00,Vali Loss: 7.138e-01, Train l2: 0.0944, Vali l2: 0.5936
Epoch: 567, time: 0.063, Train Loss: 8.182e+00,Vali Loss: 7.438e-01, Train l2: 0.0945, Vali l2: 0.6079
Epoch: 568, time: 0.063, Train Loss: 8.183e+00,Vali Loss: 1.014e+00, Train l2: 0.0947, Vali l2: 0.6766
Epoch: 569, time: 0.063, Train Loss: 8.183e+00,Vali Loss: 8.861e-01, Train l2: 0.0951, Vali l2: 0.6218
Epoch: 570, time: 0.063, Train Loss: 8.183e+00,Vali Loss: 1.030e+00, Train l2: 0.0947, Vali l2: 0.6770
Epoch: 571, time: 0.063, Train Loss: 8.182e+00,Vali Loss: 8.476e-01, Train l2: 0.0947, Vali l2: 0.6342
Epoch: 572, time: 0.063, Train Loss: 8.182e+00,Vali Loss: 1.091e+00, Train l2: 0.0946, Vali l2: 0.6588
Epoch: 573, time: 0.063, Train Loss: 8.182e+00,Vali Loss: 9.647e-01, Train l2: 0.0953, Vali l2: 0.6326
Epoch: 574, time: 0.063, Train Loss: 8.181e+00,Vali Loss: 1.111e+00, Train l2: 0.0957, Vali l2: 0.6758
Epoch: 575, time: 0.063, Train Loss: 8.182e+00,Vali Loss: 8.663e-01, Train l2: 0.0946, Vali l2: 0.6297
Epoch: 576, time: 0.063, Train Loss: 8.181e+00,Vali Loss: 1.012e+00, Train l2: 0.0953, Vali l2: 0.6506
Epoch: 577, time: 0.063, Train Loss: 8.181e+00,Vali Loss: 1.001e+00, Train l2: 0.0946, Vali l2: 0.6439
Epoch: 578, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 9.499e-01, Train l2: 0.0948, Vali l2: 0.6195
Epoch: 579, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 1.006e+00, Train l2: 0.0944, Vali l2: 0.6481
Epoch: 580, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 1.007e+00, Train l2: 0.0945, Vali l2: 0.6345
Epoch: 581, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 7.801e-01, Train l2: 0.0947, Vali l2: 0.5884
Epoch: 582, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 9.777e-01, Train l2: 0.0948, Vali l2: 0.6543
Epoch: 583, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 9.889e-01, Train l2: 0.0949, Vali l2: 0.6428
Epoch: 584, time: 0.063, Train Loss: 8.179e+00,Vali Loss: 1.323e+00, Train l2: 0.0951, Vali l2: 0.7126
Epoch: 585, time: 0.063, Train Loss: 8.180e+00,Vali Loss: 1.135e+00, Train l2: 0.0947, Vali l2: 0.6950
Epoch: 586, time: 0.063, Train Loss: 8.178e+00,Vali Loss: 8.109e-01, Train l2: 0.0948, Vali l2: 0.5916
Epoch: 587, time: 0.063, Train Loss: 8.178e+00,Vali Loss: 9.494e-01, Train l2: 0.0946, Vali l2: 0.6277
Epoch: 588, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 1.129e+00, Train l2: 0.0946, Vali l2: 0.6982
Epoch: 589, time: 0.063, Train Loss: 8.179e+00,Vali Loss: 1.269e+00, Train l2: 0.0947, Vali l2: 0.7136
Epoch: 590, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 9.231e-01, Train l2: 0.0947, Vali l2: 0.6355
Epoch: 591, time: 0.063, Train Loss: 8.178e+00,Vali Loss: 8.552e-01, Train l2: 0.0950, Vali l2: 0.5968
Epoch: 592, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 1.073e+00, Train l2: 0.0945, Vali l2: 0.6437
Epoch: 593, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 8.939e-01, Train l2: 0.0947, Vali l2: 0.6378
Epoch: 594, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 9.846e-01, Train l2: 0.0945, Vali l2: 0.6427
Epoch: 595, time: 0.063, Train Loss: 8.176e+00,Vali Loss: 9.735e-01, Train l2: 0.0942, Vali l2: 0.6242
Epoch: 596, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 1.163e+00, Train l2: 0.0946, Vali l2: 0.6939
Epoch: 597, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.665e-01, Train l2: 0.0946, Vali l2: 0.6373
Epoch: 598, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 1.020e+00, Train l2: 0.0948, Vali l2: 0.6529
Epoch: 599, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.407e-01, Train l2: 0.0956, Vali l2: 0.6233
Epoch: 600, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 1.004e+00, Train l2: 0.0947, Vali l2: 0.6646
Epoch: 601, time: 0.063, Train Loss: 8.176e+00,Vali Loss: 9.887e-01, Train l2: 0.0942, Vali l2: 0.6456
Epoch: 602, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.863e-01, Train l2: 0.0942, Vali l2: 0.6602
Epoch: 603, time: 0.063, Train Loss: 8.176e+00,Vali Loss: 9.998e-01, Train l2: 0.0939, Vali l2: 0.6661
Epoch: 604, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 1.085e+00, Train l2: 0.0939, Vali l2: 0.6405
Epoch: 605, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 7.677e-01, Train l2: 0.0938, Vali l2: 0.6199
Epoch: 606, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 8.697e-01, Train l2: 0.0939, Vali l2: 0.6030
Epoch: 607, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.759e-01, Train l2: 0.0940, Vali l2: 0.6358
Epoch: 608, time: 0.063, Train Loss: 8.177e+00,Vali Loss: 9.228e-01, Train l2: 0.0944, Vali l2: 0.6003
Epoch: 609, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.733e-01, Train l2: 0.0942, Vali l2: 0.6273
Epoch: 610, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 1.052e+00, Train l2: 0.0940, Vali l2: 0.6496
Epoch: 611, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 8.851e-01, Train l2: 0.0938, Vali l2: 0.6561
Epoch: 612, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 9.218e-01, Train l2: 0.0939, Vali l2: 0.6154
Epoch: 613, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 1.076e+00, Train l2: 0.0939, Vali l2: 0.6652
Epoch: 614, time: 0.063, Train Loss: 8.175e+00,Vali Loss: 9.194e-01, Train l2: 0.0942, Vali l2: 0.6350
Epoch: 615, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 8.792e-01, Train l2: 0.0938, Vali l2: 0.6264
Epoch: 616, time: 0.066, Train Loss: 8.174e+00,Vali Loss: 1.166e+00, Train l2: 0.0940, Vali l2: 0.6673
Epoch: 617, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 9.879e-01, Train l2: 0.0938, Vali l2: 0.6630
Epoch: 618, time: 0.063, Train Loss: 8.173e+00,Vali Loss: 9.411e-01, Train l2: 0.0940, Vali l2: 0.6290
Epoch: 619, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 9.455e-01, Train l2: 0.0939, Vali l2: 0.6422
Epoch: 620, time: 0.063, Train Loss: 8.174e+00,Vali Loss: 1.100e+00, Train l2: 0.0942, Vali l2: 0.6765
