Epoch: 0, time: 0.561, Train Loss: 1.889e+01,Vali Loss: 1.378e+01, Train l2: 0.7967, Vali l2: 0.5125
Epoch: 414, time: 0.135, Train Loss: 2.887e-01,Vali Loss: 2.956e+00, Train l2: 0.0756, Vali l2: 0.1707
Epoch: 415, time: 0.134, Train Loss: 2.997e-01,Vali Loss: 3.122e+00, Train l2: 0.0754, Vali l2: 0.1727
Epoch: 416, time: 0.137, Train Loss: 3.097e-01,Vali Loss: 3.245e+00, Train l2: 0.0757, Vali l2: 0.1771
Epoch: 417, time: 0.135, Train Loss: 3.995e-01,Vali Loss: 2.814e+00, Train l2: 0.0790, Vali l2: 0.1650
Epoch: 418, time: 0.135, Train Loss: 5.010e-01,Vali Loss: 4.124e+00, Train l2: 0.0816, Vali l2: 0.2003
Epoch: 419, time: 0.136, Train Loss: 2.815e-01,Vali Loss: 3.205e+00, Train l2: 0.0752, Vali l2: 0.1756
Epoch: 420, time: 0.136, Train Loss: 4.013e-01,Vali Loss: 2.949e+00, Train l2: 0.0781, Vali l2: 0.1704
Epoch: 421, time: 0.136, Train Loss: 4.795e-01,Vali Loss: 3.848e+00, Train l2: 0.0803, Vali l2: 0.1918
Epoch: 422, time: 0.137, Train Loss: 3.187e-01,Vali Loss: 2.956e+00, Train l2: 0.0761, Vali l2: 0.1683
Epoch: 423, time: 0.136, Train Loss: 2.966e-01,Vali Loss: 3.201e+00, Train l2: 0.0753, Vali l2: 0.1761
Epoch: 424, time: 0.137, Train Loss: 3.090e-01,Vali Loss: 3.464e+00, Train l2: 0.0760, Vali l2: 0.1830
Epoch: 425, time: 0.135, Train Loss: 3.032e-01,Vali Loss: 2.899e+00, Train l2: 0.0752, Vali l2: 0.1673
Epoch: 426, time: 0.134, Train Loss: 3.656e-01,Vali Loss: 3.074e+00, Train l2: 0.0778, Vali l2: 0.1706
Epoch: 427, time: 0.134, Train Loss: 2.949e-01,Vali Loss: 2.968e+00, Train l2: 0.0754, Vali l2: 0.1689
Epoch: 428, time: 0.136, Train Loss: 3.729e-01,Vali Loss: 3.253e+00, Train l2: 0.0775, Vali l2: 0.1812
Epoch: 429, time: 0.137, Train Loss: 3.261e-01,Vali Loss: 3.625e+00, Train l2: 0.0764, Vali l2: 0.1879
Epoch: 430, time: 0.136, Train Loss: 3.968e-01,Vali Loss: 3.492e+00, Train l2: 0.0783, Vali l2: 0.1845
Epoch: 431, time: 0.136, Train Loss: 3.698e-01,Vali Loss: 3.785e+00, Train l2: 0.0777, Vali l2: 0.1926
Epoch: 432, time: 0.136, Train Loss: 3.334e-01,Vali Loss: 2.785e+00, Train l2: 0.0758, Vali l2: 0.1626
Epoch: 433, time: 0.134, Train Loss: 3.920e-01,Vali Loss: 3.625e+00, Train l2: 0.0783, Vali l2: 0.1889
Epoch: 434, time: 0.134, Train Loss: 3.237e-01,Vali Loss: 2.722e+00, Train l2: 0.0765, Vali l2: 0.1613
Epoch: 435, time: 0.136, Train Loss: 3.118e-01,Vali Loss: 3.517e+00, Train l2: 0.0759, Vali l2: 0.1848
Epoch: 436, time: 0.136, Train Loss: 3.701e-01,Vali Loss: 3.136e+00, Train l2: 0.0772, Vali l2: 0.1736
Epoch: 437, time: 0.136, Train Loss: 3.846e-01,Vali Loss: 3.244e+00, Train l2: 0.0791, Vali l2: 0.1766
Epoch: 438, time: 0.137, Train Loss: 4.382e-01,Vali Loss: 3.503e+00, Train l2: 0.0807, Vali l2: 0.1830
Epoch: 439, time: 0.137, Train Loss: 4.422e-01,Vali Loss: 2.866e+00, Train l2: 0.0806, Vali l2: 0.1669
Epoch: 440, time: 0.136, Train Loss: 3.423e-01,Vali Loss: 3.106e+00, Train l2: 0.0772, Vali l2: 0.1738
Epoch: 441, time: 0.138, Train Loss: 3.747e-01,Vali Loss: 2.842e+00, Train l2: 0.0777, Vali l2: 0.1648
Epoch: 442, time: 0.135, Train Loss: 3.183e-01,Vali Loss: 3.660e+00, Train l2: 0.0755, Vali l2: 0.1872
Epoch: 443, time: 0.136, Train Loss: 2.959e-01,Vali Loss: 2.718e+00, Train l2: 0.0752, Vali l2: 0.1613
Epoch: 444, time: 0.136, Train Loss: 4.659e-01,Vali Loss: 3.300e+00, Train l2: 0.0802, Vali l2: 0.1780
Epoch: 445, time: 0.137, Train Loss: 4.019e-01,Vali Loss: 2.658e+00, Train l2: 0.0776, Vali l2: 0.1588
Epoch: 446, time: 0.134, Train Loss: 2.805e-01,Vali Loss: 3.171e+00, Train l2: 0.0756, Vali l2: 0.1743
Epoch: 447, time: 0.136, Train Loss: 3.300e-01,Vali Loss: 3.375e+00, Train l2: 0.0760, Vali l2: 0.1803
Epoch: 448, time: 0.139, Train Loss: 2.832e-01,Vali Loss: 3.057e+00, Train l2: 0.0741, Vali l2: 0.1735
Epoch: 449, time: 0.134, Train Loss: 2.951e-01,Vali Loss: 2.950e+00, Train l2: 0.0751, Vali l2: 0.1697
Epoch: 450, time: 0.135, Train Loss: 3.167e-01,Vali Loss: 3.132e+00, Train l2: 0.0756, Vali l2: 0.1764
Epoch: 451, time: 0.136, Train Loss: 2.711e-01,Vali Loss: 3.154e+00, Train l2: 0.0741, Vali l2: 0.1750
Epoch: 452, time: 0.137, Train Loss: 2.982e-01,Vali Loss: 3.407e+00, Train l2: 0.0748, Vali l2: 0.1814
Epoch: 453, time: 0.134, Train Loss: 5.189e-01,Vali Loss: 3.219e+00, Train l2: 0.0810, Vali l2: 0.1767
Epoch: 454, time: 0.137, Train Loss: 2.942e-01,Vali Loss: 3.154e+00, Train l2: 0.0745, Vali l2: 0.1757
Epoch: 455, time: 0.137, Train Loss: 3.499e-01,Vali Loss: 3.225e+00, Train l2: 0.0760, Vali l2: 0.1771
Epoch: 456, time: 0.135, Train Loss: 3.127e-01,Vali Loss: 3.323e+00, Train l2: 0.0749, Vali l2: 0.1804
Epoch: 457, time: 0.138, Train Loss: 3.288e-01,Vali Loss: 3.475e+00, Train l2: 0.0755, Vali l2: 0.1840
Epoch: 458, time: 0.137, Train Loss: 3.458e-01,Vali Loss: 3.312e+00, Train l2: 0.0750, Vali l2: 0.1782
Epoch: 459, time: 0.138, Train Loss: 3.612e-01,Vali Loss: 3.384e+00, Train l2: 0.0764, Vali l2: 0.1811
Epoch: 460, time: 0.136, Train Loss: 3.891e-01,Vali Loss: 3.286e+00, Train l2: 0.0776, Vali l2: 0.1800
Epoch: 461, time: 0.133, Train Loss: 2.944e-01,Vali Loss: 3.423e+00, Train l2: 0.0746, Vali l2: 0.1839
Epoch: 462, time: 0.135, Train Loss: 3.402e-01,Vali Loss: 3.378e+00, Train l2: 0.0756, Vali l2: 0.1806
Epoch: 463, time: 0.136, Train Loss: 3.316e-01,Vali Loss: 3.241e+00, Train l2: 0.0755, Vali l2: 0.1778
Epoch: 464, time: 0.133, Train Loss: 3.383e-01,Vali Loss: 3.203e+00, Train l2: 0.0761, Vali l2: 0.1758
Epoch: 465, time: 0.135, Train Loss: 2.751e-01,Vali Loss: 3.236e+00, Train l2: 0.0736, Vali l2: 0.1768
Epoch: 466, time: 0.138, Train Loss: 2.734e-01,Vali Loss: 3.074e+00, Train l2: 0.0735, Vali l2: 0.1726
Epoch: 467, time: 0.135, Train Loss: 4.096e-01,Vali Loss: 2.880e+00, Train l2: 0.0771, Vali l2: 0.1661
Epoch: 468, time: 0.137, Train Loss: 4.413e-01,Vali Loss: 2.975e+00, Train l2: 0.0785, Vali l2: 0.1707
Epoch: 469, time: 0.136, Train Loss: 4.267e-01,Vali Loss: 3.040e+00, Train l2: 0.0784, Vali l2: 0.1695
Epoch: 470, time: 0.135, Train Loss: 3.296e-01,Vali Loss: 3.704e+00, Train l2: 0.0753, Vali l2: 0.1875
Epoch: 471, time: 0.134, Train Loss: 2.964e-01,Vali Loss: 3.174e+00, Train l2: 0.0739, Vali l2: 0.1751
Epoch: 472, time: 0.136, Train Loss: 3.489e-01,Vali Loss: 3.349e+00, Train l2: 0.0764, Vali l2: 0.1829
Epoch: 473, time: 0.135, Train Loss: 5.484e-01,Vali Loss: 3.367e+00, Train l2: 0.0812, Vali l2: 0.1807
Epoch: 474, time: 0.135, Train Loss: 2.458e-01,Vali Loss: 2.961e+00, Train l2: 0.0732, Vali l2: 0.1700
Epoch: 475, time: 0.136, Train Loss: 2.831e-01,Vali Loss: 3.485e+00, Train l2: 0.0736, Vali l2: 0.1819
Epoch: 476, time: 0.134, Train Loss: 2.941e-01,Vali Loss: 2.976e+00, Train l2: 0.0745, Vali l2: 0.1683
Epoch: 477, time: 0.137, Train Loss: 2.608e-01,Vali Loss: 3.277e+00, Train l2: 0.0729, Vali l2: 0.1779
Epoch: 478, time: 0.134, Train Loss: 2.572e-01,Vali Loss: 3.197e+00, Train l2: 0.0728, Vali l2: 0.1757
Epoch: 479, time: 0.137, Train Loss: 2.896e-01,Vali Loss: 3.175e+00, Train l2: 0.0739, Vali l2: 0.1753
Epoch: 480, time: 0.138, Train Loss: 2.729e-01,Vali Loss: 3.321e+00, Train l2: 0.0731, Vali l2: 0.1795
Epoch: 481, time: 0.136, Train Loss: 2.528e-01,Vali Loss: 3.100e+00, Train l2: 0.0723, Vali l2: 0.1731
Epoch: 482, time: 0.137, Train Loss: 3.058e-01,Vali Loss: 3.534e+00, Train l2: 0.0740, Vali l2: 0.1834
Epoch: 483, time: 0.137, Train Loss: 3.451e-01,Vali Loss: 3.077e+00, Train l2: 0.0749, Vali l2: 0.1726
Epoch: 484, time: 0.135, Train Loss: 4.059e-01,Vali Loss: 3.736e+00, Train l2: 0.0775, Vali l2: 0.1913
Epoch: 485, time: 0.136, Train Loss: 5.017e-01,Vali Loss: 3.454e+00, Train l2: 0.0799, Vali l2: 0.1836
Epoch: 486, time: 0.132, Train Loss: 4.150e-01,Vali Loss: 3.243e+00, Train l2: 0.0769, Vali l2: 0.1777
Epoch: 487, time: 0.135, Train Loss: 5.022e-01,Vali Loss: 3.685e+00, Train l2: 0.0790, Vali l2: 0.1873
Epoch: 488, time: 0.133, Train Loss: 3.062e-01,Vali Loss: 2.983e+00, Train l2: 0.0744, Vali l2: 0.1706
Epoch: 489, time: 0.136, Train Loss: 2.692e-01,Vali Loss: 3.417e+00, Train l2: 0.0730, Vali l2: 0.1853
Epoch: 490, time: 0.134, Train Loss: 3.657e-01,Vali Loss: 3.242e+00, Train l2: 0.0752, Vali l2: 0.1755
Epoch: 491, time: 0.135, Train Loss: 3.055e-01,Vali Loss: 3.583e+00, Train l2: 0.0735, Vali l2: 0.1851
Epoch: 492, time: 0.135, Train Loss: 3.200e-01,Vali Loss: 3.306e+00, Train l2: 0.0740, Vali l2: 0.1789
Epoch: 493, time: 0.137, Train Loss: 2.870e-01,Vali Loss: 3.677e+00, Train l2: 0.0736, Vali l2: 0.1861
Epoch: 494, time: 0.136, Train Loss: 2.451e-01,Vali Loss: 3.004e+00, Train l2: 0.0727, Vali l2: 0.1695
Epoch: 495, time: 0.138, Train Loss: 2.683e-01,Vali Loss: 3.435e+00, Train l2: 0.0741, Vali l2: 0.1824
Epoch: 496, time: 0.137, Train Loss: 3.365e-01,Vali Loss: 3.281e+00, Train l2: 0.0755, Vali l2: 0.1804
Epoch: 497, time: 0.137, Train Loss: 3.022e-01,Vali Loss: 3.136e+00, Train l2: 0.0746, Vali l2: 0.1757
Epoch: 498, time: 0.135, Train Loss: 3.109e-01,Vali Loss: 3.824e+00, Train l2: 0.0737, Vali l2: 0.1938
Epoch: 499, time: 0.136, Train Loss: 2.976e-01,Vali Loss: 2.891e+00, Train l2: 0.0747, Vali l2: 0.1700
Epoch: 500, time: 0.136, Train Loss: 2.845e-01,Vali Loss: 3.481e+00, Train l2: 0.0729, Vali l2: 0.1831
Epoch: 501, time: 0.137, Train Loss: 3.002e-01,Vali Loss: 3.313e+00, Train l2: 0.0730, Vali l2: 0.1784
Epoch: 502, time: 0.135, Train Loss: 3.056e-01,Vali Loss: 3.601e+00, Train l2: 0.0734, Vali l2: 0.1852
Epoch: 503, time: 0.136, Train Loss: 2.570e-01,Vali Loss: 3.138e+00, Train l2: 0.0719, Vali l2: 0.1741
Epoch: 504, time: 0.136, Train Loss: 3.652e-01,Vali Loss: 3.515e+00, Train l2: 0.0760, Vali l2: 0.1830
Epoch: 505, time: 0.136, Train Loss: 2.409e-01,Vali Loss: 2.937e+00, Train l2: 0.0715, Vali l2: 0.1680
Epoch: 506, time: 0.137, Train Loss: 2.960e-01,Vali Loss: 3.249e+00, Train l2: 0.0731, Vali l2: 0.1786
Epoch: 507, time: 0.136, Train Loss: 2.656e-01,Vali Loss: 3.135e+00, Train l2: 0.0721, Vali l2: 0.1744
Epoch: 508, time: 0.135, Train Loss: 2.470e-01,Vali Loss: 3.302e+00, Train l2: 0.0714, Vali l2: 0.1787
Epoch: 509, time: 0.136, Train Loss: 2.572e-01,Vali Loss: 3.106e+00, Train l2: 0.0719, Vali l2: 0.1728
Epoch: 510, time: 0.136, Train Loss: 2.567e-01,Vali Loss: 3.224e+00, Train l2: 0.0718, Vali l2: 0.1756
Epoch: 511, time: 0.134, Train Loss: 2.874e-01,Vali Loss: 3.367e+00, Train l2: 0.0726, Vali l2: 0.1813
Epoch: 512, time: 0.136, Train Loss: 3.069e-01,Vali Loss: 3.362e+00, Train l2: 0.0730, Vali l2: 0.1790
Epoch: 513, time: 0.135, Train Loss: 2.569e-01,Vali Loss: 3.211e+00, Train l2: 0.0717, Vali l2: 0.1764
Epoch: 514, time: 0.135, Train Loss: 2.889e-01,Vali Loss: 3.516e+00, Train l2: 0.0727, Vali l2: 0.1830
Epoch: 515, time: 0.136, Train Loss: 2.819e-01,Vali Loss: 3.321e+00, Train l2: 0.0724, Vali l2: 0.1785
Epoch: 516, time: 0.136, Train Loss: 3.102e-01,Vali Loss: 3.513e+00, Train l2: 0.0737, Vali l2: 0.1843
Epoch: 517, time: 0.136, Train Loss: 2.557e-01,Vali Loss: 3.156e+00, Train l2: 0.0715, Vali l2: 0.1748
Epoch: 518, time: 0.134, Train Loss: 2.651e-01,Vali Loss: 3.292e+00, Train l2: 0.0720, Vali l2: 0.1783
Epoch: 519, time: 0.140, Train Loss: 2.962e-01,Vali Loss: 3.089e+00, Train l2: 0.0730, Vali l2: 0.1716
Epoch: 520, time: 0.136, Train Loss: 2.471e-01,Vali Loss: 3.768e+00, Train l2: 0.0714, Vali l2: 0.1901
Epoch: 521, time: 0.136, Train Loss: 3.062e-01,Vali Loss: 3.187e+00, Train l2: 0.0727, Vali l2: 0.1743
Epoch: 522, time: 0.135, Train Loss: 2.493e-01,Vali Loss: 3.194e+00, Train l2: 0.0715, Vali l2: 0.1746
Epoch: 523, time: 0.136, Train Loss: 2.527e-01,Vali Loss: 3.280e+00, Train l2: 0.0715, Vali l2: 0.1792
Epoch: 524, time: 0.136, Train Loss: 2.537e-01,Vali Loss: 3.269e+00, Train l2: 0.0716, Vali l2: 0.1760
Epoch: 525, time: 0.136, Train Loss: 2.890e-01,Vali Loss: 3.567e+00, Train l2: 0.0727, Vali l2: 0.1852
Epoch: 526, time: 0.136, Train Loss: 2.832e-01,Vali Loss: 3.231e+00, Train l2: 0.0727, Vali l2: 0.1757
Epoch: 527, time: 0.137, Train Loss: 2.637e-01,Vali Loss: 3.198e+00, Train l2: 0.0717, Vali l2: 0.1766
Epoch: 528, time: 0.135, Train Loss: 2.721e-01,Vali Loss: 3.498e+00, Train l2: 0.0722, Vali l2: 0.1831
Epoch: 529, time: 0.135, Train Loss: 3.465e-01,Vali Loss: 3.588e+00, Train l2: 0.0737, Vali l2: 0.1847
Epoch: 530, time: 0.137, Train Loss: 2.571e-01,Vali Loss: 3.139e+00, Train l2: 0.0716, Vali l2: 0.1739
Epoch: 531, time: 0.137, Train Loss: 3.396e-01,Vali Loss: 3.525e+00, Train l2: 0.0746, Vali l2: 0.1836
Epoch: 532, time: 0.137, Train Loss: 3.495e-01,Vali Loss: 3.024e+00, Train l2: 0.0737, Vali l2: 0.1698
Epoch: 533, time: 0.138, Train Loss: 2.863e-01,Vali Loss: 3.291e+00, Train l2: 0.0725, Vali l2: 0.1770
Epoch: 534, time: 0.136, Train Loss: 2.956e-01,Vali Loss: 3.263e+00, Train l2: 0.0730, Vali l2: 0.1770
Epoch: 535, time: 0.135, Train Loss: 2.928e-01,Vali Loss: 3.362e+00, Train l2: 0.0726, Vali l2: 0.1800
Epoch: 536, time: 0.137, Train Loss: 2.841e-01,Vali Loss: 3.441e+00, Train l2: 0.0725, Vali l2: 0.1812
Epoch: 537, time: 0.134, Train Loss: 3.579e-01,Vali Loss: 3.921e+00, Train l2: 0.0739, Vali l2: 0.1943
Epoch: 538, time: 0.135, Train Loss: 2.439e-01,Vali Loss: 3.010e+00, Train l2: 0.0712, Vali l2: 0.1692
Epoch: 539, time: 0.137, Train Loss: 3.602e-01,Vali Loss: 3.640e+00, Train l2: 0.0742, Vali l2: 0.1873
Epoch: 540, time: 0.135, Train Loss: 2.531e-01,Vali Loss: 3.204e+00, Train l2: 0.0712, Vali l2: 0.1748
Epoch: 541, time: 0.135, Train Loss: 2.698e-01,Vali Loss: 3.526e+00, Train l2: 0.0717, Vali l2: 0.1846
Epoch: 542, time: 0.134, Train Loss: 2.728e-01,Vali Loss: 3.344e+00, Train l2: 0.0715, Vali l2: 0.1802
Epoch: 543, time: 0.136, Train Loss: 2.764e-01,Vali Loss: 3.250e+00, Train l2: 0.0719, Vali l2: 0.1772
Epoch: 544, time: 0.138, Train Loss: 2.694e-01,Vali Loss: 3.389e+00, Train l2: 0.0715, Vali l2: 0.1802
Epoch: 545, time: 0.135, Train Loss: 2.989e-01,Vali Loss: 3.282e+00, Train l2: 0.0726, Vali l2: 0.1766
Epoch: 546, time: 0.136, Train Loss: 2.856e-01,Vali Loss: 3.388e+00, Train l2: 0.0719, Vali l2: 0.1793
Epoch: 547, time: 0.135, Train Loss: 2.492e-01,Vali Loss: 3.131e+00, Train l2: 0.0709, Vali l2: 0.1731
Epoch: 548, time: 0.136, Train Loss: 2.698e-01,Vali Loss: 3.508e+00, Train l2: 0.0716, Vali l2: 0.1828
Epoch: 549, time: 0.137, Train Loss: 2.687e-01,Vali Loss: 3.303e+00, Train l2: 0.0713, Vali l2: 0.1784
Epoch: 550, time: 0.134, Train Loss: 2.561e-01,Vali Loss: 3.096e+00, Train l2: 0.0712, Vali l2: 0.1711
Epoch: 551, time: 0.137, Train Loss: 3.427e-01,Vali Loss: 3.355e+00, Train l2: 0.0738, Vali l2: 0.1779
Epoch: 552, time: 0.135, Train Loss: 2.976e-01,Vali Loss: 3.219e+00, Train l2: 0.0723, Vali l2: 0.1753
Epoch: 553, time: 0.136, Train Loss: 2.979e-01,Vali Loss: 3.494e+00, Train l2: 0.0722, Vali l2: 0.1841
Epoch: 554, time: 0.137, Train Loss: 2.537e-01,Vali Loss: 3.336e+00, Train l2: 0.0707, Vali l2: 0.1792
Epoch: 555, time: 0.137, Train Loss: 2.531e-01,Vali Loss: 3.416e+00, Train l2: 0.0709, Vali l2: 0.1809
Epoch: 556, time: 0.137, Train Loss: 3.307e-01,Vali Loss: 3.489e+00, Train l2: 0.0730, Vali l2: 0.1827
Epoch: 557, time: 0.139, Train Loss: 2.594e-01,Vali Loss: 3.334e+00, Train l2: 0.0711, Vali l2: 0.1793
Epoch: 558, time: 0.135, Train Loss: 2.723e-01,Vali Loss: 3.474e+00, Train l2: 0.0715, Vali l2: 0.1807
Epoch: 559, time: 0.135, Train Loss: 2.377e-01,Vali Loss: 2.969e+00, Train l2: 0.0709, Vali l2: 0.1689
Epoch: 560, time: 0.135, Train Loss: 3.093e-01,Vali Loss: 3.227e+00, Train l2: 0.0726, Vali l2: 0.1744
Epoch: 561, time: 0.135, Train Loss: 2.489e-01,Vali Loss: 3.449e+00, Train l2: 0.0705, Vali l2: 0.1823
Epoch: 562, time: 0.134, Train Loss: 2.701e-01,Vali Loss: 3.469e+00, Train l2: 0.0715, Vali l2: 0.1813
Epoch: 563, time: 0.132, Train Loss: 2.644e-01,Vali Loss: 3.242e+00, Train l2: 0.0709, Vali l2: 0.1760
Epoch: 564, time: 0.135, Train Loss: 2.558e-01,Vali Loss: 3.413e+00, Train l2: 0.0707, Vali l2: 0.1806
Epoch: 565, time: 0.135, Train Loss: 3.102e-01,Vali Loss: 3.092e+00, Train l2: 0.0726, Vali l2: 0.1727
Epoch: 566, time: 0.135, Train Loss: 3.758e-01,Vali Loss: 3.666e+00, Train l2: 0.0740, Vali l2: 0.1875
Epoch: 567, time: 0.135, Train Loss: 2.526e-01,Vali Loss: 3.468e+00, Train l2: 0.0706, Vali l2: 0.1828
Epoch: 568, time: 0.136, Train Loss: 2.388e-01,Vali Loss: 3.372e+00, Train l2: 0.0701, Vali l2: 0.1803
Epoch: 569, time: 0.135, Train Loss: 2.960e-01,Vali Loss: 3.066e+00, Train l2: 0.0724, Vali l2: 0.1706
Epoch: 570, time: 0.136, Train Loss: 3.768e-01,Vali Loss: 3.745e+00, Train l2: 0.0755, Vali l2: 0.1883
Epoch: 571, time: 0.135, Train Loss: 3.246e-01,Vali Loss: 3.377e+00, Train l2: 0.0737, Vali l2: 0.1822
Epoch: 572, time: 0.136, Train Loss: 2.632e-01,Vali Loss: 3.600e+00, Train l2: 0.0711, Vali l2: 0.1863
Epoch: 573, time: 0.139, Train Loss: 2.937e-01,Vali Loss: 3.349e+00, Train l2: 0.0716, Vali l2: 0.1788
Epoch: 574, time: 0.137, Train Loss: 3.022e-01,Vali Loss: 3.404e+00, Train l2: 0.0720, Vali l2: 0.1798
Epoch: 575, time: 0.136, Train Loss: 2.571e-01,Vali Loss: 3.664e+00, Train l2: 0.0710, Vali l2: 0.1903
Epoch: 576, time: 0.135, Train Loss: 3.242e-01,Vali Loss: 3.316e+00, Train l2: 0.0732, Vali l2: 0.1794
Epoch: 577, time: 0.137, Train Loss: 2.865e-01,Vali Loss: 3.546e+00, Train l2: 0.0714, Vali l2: 0.1837
Epoch: 578, time: 0.136, Train Loss: 2.342e-01,Vali Loss: 3.000e+00, Train l2: 0.0703, Vali l2: 0.1695
Epoch: 579, time: 0.134, Train Loss: 2.593e-01,Vali Loss: 3.332e+00, Train l2: 0.0711, Vali l2: 0.1798
Epoch: 580, time: 0.135, Train Loss: 2.512e-01,Vali Loss: 3.306e+00, Train l2: 0.0705, Vali l2: 0.1763
Epoch: 581, time: 0.133, Train Loss: 2.494e-01,Vali Loss: 3.182e+00, Train l2: 0.0708, Vali l2: 0.1735
Epoch: 582, time: 0.135, Train Loss: 2.408e-01,Vali Loss: 3.565e+00, Train l2: 0.0702, Vali l2: 0.1850
Epoch: 583, time: 0.136, Train Loss: 3.050e-01,Vali Loss: 3.212e+00, Train l2: 0.0726, Vali l2: 0.1756
Epoch: 584, time: 0.135, Train Loss: 4.153e-01,Vali Loss: 3.861e+00, Train l2: 0.0750, Vali l2: 0.1911
Epoch: 585, time: 0.135, Train Loss: 2.238e-01,Vali Loss: 2.986e+00, Train l2: 0.0699, Vali l2: 0.1694
Epoch: 586, time: 0.134, Train Loss: 2.597e-01,Vali Loss: 3.343e+00, Train l2: 0.0710, Vali l2: 0.1791
Epoch: 587, time: 0.135, Train Loss: 2.557e-01,Vali Loss: 3.399e+00, Train l2: 0.0705, Vali l2: 0.1809
Epoch: 588, time: 0.136, Train Loss: 2.985e-01,Vali Loss: 3.369e+00, Train l2: 0.0721, Vali l2: 0.1812
Epoch: 589, time: 0.138, Train Loss: 2.734e-01,Vali Loss: 3.428e+00, Train l2: 0.0710, Vali l2: 0.1807
Epoch: 590, time: 0.137, Train Loss: 2.385e-01,Vali Loss: 3.126e+00, Train l2: 0.0700, Vali l2: 0.1725
Epoch: 591, time: 0.135, Train Loss: 2.520e-01,Vali Loss: 3.398e+00, Train l2: 0.0706, Vali l2: 0.1812
Epoch: 592, time: 0.137, Train Loss: 2.602e-01,Vali Loss: 3.332e+00, Train l2: 0.0708, Vali l2: 0.1773
Epoch: 593, time: 0.135, Train Loss: 2.414e-01,Vali Loss: 3.471e+00, Train l2: 0.0701, Vali l2: 0.1827
Epoch: 594, time: 0.135, Train Loss: 2.616e-01,Vali Loss: 3.276e+00, Train l2: 0.0706, Vali l2: 0.1767
Epoch: 595, time: 0.135, Train Loss: 2.646e-01,Vali Loss: 3.501e+00, Train l2: 0.0706, Vali l2: 0.1825
Epoch: 596, time: 0.136, Train Loss: 2.933e-01,Vali Loss: 3.449e+00, Train l2: 0.0716, Vali l2: 0.1814
Epoch: 597, time: 0.136, Train Loss: 2.403e-01,Vali Loss: 3.137e+00, Train l2: 0.0701, Vali l2: 0.1733
Epoch: 598, time: 0.134, Train Loss: 2.943e-01,Vali Loss: 3.321e+00, Train l2: 0.0716, Vali l2: 0.1772
Epoch: 599, time: 0.137, Train Loss: 2.994e-01,Vali Loss: 3.558e+00, Train l2: 0.0720, Vali l2: 0.1844
Epoch: 600, time: 0.136, Train Loss: 2.434e-01,Vali Loss: 3.499e+00, Train l2: 0.0699, Vali l2: 0.1822
Epoch: 601, time: 0.135, Train Loss: 2.396e-01,Vali Loss: 3.346e+00, Train l2: 0.0697, Vali l2: 0.1779
Epoch: 602, time: 0.138, Train Loss: 2.332e-01,Vali Loss: 3.286e+00, Train l2: 0.0695, Vali l2: 0.1768
Epoch: 603, time: 0.136, Train Loss: 2.307e-01,Vali Loss: 3.395e+00, Train l2: 0.0694, Vali l2: 0.1802
Epoch: 604, time: 0.137, Train Loss: 2.456e-01,Vali Loss: 3.475e+00, Train l2: 0.0699, Vali l2: 0.1809
Epoch: 605, time: 0.135, Train Loss: 2.345e-01,Vali Loss: 3.303e+00, Train l2: 0.0697, Vali l2: 0.1768
Epoch: 606, time: 0.136, Train Loss: 2.381e-01,Vali Loss: 3.310e+00, Train l2: 0.0696, Vali l2: 0.1777
Epoch: 607, time: 0.135, Train Loss: 2.395e-01,Vali Loss: 3.423e+00, Train l2: 0.0697, Vali l2: 0.1804
Epoch: 608, time: 0.136, Train Loss: 2.323e-01,Vali Loss: 3.413e+00, Train l2: 0.0694, Vali l2: 0.1805
Epoch: 609, time: 0.135, Train Loss: 2.309e-01,Vali Loss: 3.349e+00, Train l2: 0.0694, Vali l2: 0.1788
Epoch: 610, time: 0.135, Train Loss: 2.525e-01,Vali Loss: 3.339e+00, Train l2: 0.0702, Vali l2: 0.1787
Epoch: 611, time: 0.135, Train Loss: 2.400e-01,Vali Loss: 3.453e+00, Train l2: 0.0697, Vali l2: 0.1812
Epoch: 612, time: 0.136, Train Loss: 2.402e-01,Vali Loss: 3.331e+00, Train l2: 0.0697, Vali l2: 0.1785
Epoch: 613, time: 0.137, Train Loss: 2.360e-01,Vali Loss: 3.386e+00, Train l2: 0.0696, Vali l2: 0.1801
Epoch: 614, time: 0.135, Train Loss: 2.503e-01,Vali Loss: 3.381e+00, Train l2: 0.0700, Vali l2: 0.1789
Epoch: 615, time: 0.135, Train Loss: 2.526e-01,Vali Loss: 3.345e+00, Train l2: 0.0702, Vali l2: 0.1784
Epoch: 616, time: 0.133, Train Loss: 2.439e-01,Vali Loss: 3.363e+00, Train l2: 0.0699, Vali l2: 0.1777
Epoch: 617, time: 0.137, Train Loss: 2.417e-01,Vali Loss: 3.434e+00, Train l2: 0.0698, Vali l2: 0.1817
Epoch: 618, time: 0.138, Train Loss: 2.564e-01,Vali Loss: 3.643e+00, Train l2: 0.0702, Vali l2: 0.1859
Epoch: 619, time: 0.136, Train Loss: 2.745e-01,Vali Loss: 3.282e+00, Train l2: 0.0709, Vali l2: 0.1764
Epoch: 620, time: 0.137, Train Loss: 2.443e-01,Vali Loss: 3.403e+00, Train l2: 0.0700, Vali l2: 0.1800
